model-1602332482, 1602332536.56, 0.89, 0.0856, 0.79, 0.147
model-1602332482, 1602332536.603, 0.91, 0.0651, 0.8, 0.1341
model-1602332482, 1602332536.646, 0.9, 0.0805, 0.79, 0.159
model-1602332482, 1602332536.693, 0.86, 0.1126, 0.8, 0.1615
model-1602332482, 1602332536.735, 0.95, 0.0622, 0.74, 0.208
model-1602332482, 1602332536.778, 0.95, 0.0649, 0.78, 0.1848
model-1602332482, 1602332536.822, 0.9, 0.062, 0.73, 0.1924
model-1602332482, 1602332536.865, 0.88, 0.088, 0.74, 0.185
model-1602332482, 1602332536.908, 0.91, 0.0877, 0.75, 0.1631
model-1602332482, 1602332536.953, 0.96, 0.0492, 0.83, 0.1274
model-1602332482, 1602332536.997, 0.96, 0.0445, 0.82, 0.1332
model-1602332482, 1602332537.041, 0.93, 0.0629, 0.76, 0.1606
model-1602332482, 1602332537.087, 0.91, 0.0755, 0.86, 0.1166
model-1602332482, 1602332537.13, 0.84, 0.0971, 0.84, 0.1127
model-1602332482, 1602332537.173, 0.87, 0.0803, 0.81, 0.1329
model-1602332482, 1602332537.219, 0.88, 0.105, 0.83, 0.1167
model-1602332482, 1602332537.265, 0.95, 0.0476, 0.81, 0.1264
model-1602332482, 1602332537.31, 0.93, 0.0686, 0.81, 0.123
model-1602332482, 1602332537.353, 0.83, 0.1035, 0.79, 0.1669
model-1602332482, 1602332537.4, 0.92, 0.0753, 0.83, 0.1253
model-1602332482, 1602332537.442, 0.86, 0.0884, 0.72, 0.192
model-1602332482, 1602332537.491, 0.92, 0.0732, 0.8, 0.1683
model-1602332482, 1602332537.54, 0.91, 0.0843, 0.89, 0.0957
model-1602332482, 1602332537.588, 0.88, 0.0836, 0.8, 0.1671
model-1602332482, 1602332537.636, 0.87, 0.0892, 0.82, 0.119
model-1602332482, 1602332537.679, 0.94, 0.056, 0.84, 0.1113
model-1602332482, 1602332537.722, 0.9, 0.067, 0.84, 0.1186
model-1602332482, 1602332537.769, 0.92, 0.0748, 0.75, 0.1791
model-1602332482, 1602332537.812, 0.95, 0.0543, 0.82, 0.1401
model-1602332482, 1602332537.856, 0.85, 0.0903, 0.8, 0.1561
model-1602332482, 1602332537.902, 0.85, 0.1073, 0.75, 0.1839
model-1602332482, 1602332537.947, 0.94, 0.0599, 0.85, 0.1112
model-1602332482, 1602332537.99, 0.98, 0.0326, 0.8, 0.1623
model-1602332482, 1602332538.036, 0.93, 0.0729, 0.76, 0.1934
model-1602332482, 1602332538.081, 0.85, 0.1002, 0.76, 0.192
model-1602332482, 1602332538.123, 0.88, 0.0838, 0.73, 0.1805
model-1602332482, 1602332538.17, 0.88, 0.0936, 0.83, 0.11
model-1602332482, 1602332538.213, 0.89, 0.0747, 0.81, 0.1452
model-1602332482, 1602332538.257, 0.89, 0.0867, 0.83, 0.142
model-1602332482, 1602332538.305, 0.88, 0.0941, 0.75, 0.1664
model-1602332482, 1602332538.348, 0.81, 0.1343, 0.75, 0.1641
model-1602332482, 1602332538.391, 0.85, 0.0932, 0.79, 0.1462
model-1602332482, 1602332538.434, 0.9, 0.0883, 0.79, 0.1494
model-1602332482, 1602332538.476, 0.91, 0.0806, 0.79, 0.1339
model-1602332482, 1602332538.521, 0.86, 0.1145, 0.81, 0.1422
model-1602332482, 1602332538.567, 0.87, 0.1035, 0.79, 0.1582
model-1602332482, 1602332538.608, 0.94, 0.0684, 0.83, 0.1041
model-1602332482, 1602332538.651, 0.96, 0.0416, 0.78, 0.1649
model-1602332482, 1602332538.697, 0.95, 0.0326, 0.83, 0.1296
model-1602332482, 1602332538.737, 0.91, 0.0814, 0.87, 0.0983
model-1602332482, 1602332538.781, 0.96, 0.0387, 0.79, 0.149
model-1602332482, 1602332538.833, 0.91, 0.0562, 0.84, 0.1233
model-1602332482, 1602332538.876, 0.91, 0.0651, 0.77, 0.1714
model-1602332482, 1602332538.92, 0.91, 0.0771, 0.83, 0.125
model-1602332482, 1602332538.963, 0.93, 0.0616, 0.8, 0.1367
model-1602332482, 1602332539.004, 0.87, 0.0999, 0.79, 0.1531
model-1602332482, 1602332539.046, 0.91, 0.0773, 0.84, 0.1179
model-1602332482, 1602332539.091, 0.88, 0.0905, 0.81, 0.1332
model-1602332482, 1602332539.136, 0.85, 0.1132, 0.8, 0.1785
model-1602332482, 1602332539.178, 0.88, 0.0726, 0.79, 0.1578
model-1602332482, 1602332539.226, 0.91, 0.0642, 0.76, 0.1634
model-1602332482, 1602332539.269, 0.94, 0.0507, 0.84, 0.1128
model-1602332482, 1602332539.313, 0.94, 0.0478, 0.8, 0.1427
model-1602332482, 1602332539.358, 0.91, 0.0581, 0.84, 0.1262
model-1602332482, 1602332539.4, 0.9, 0.0684, 0.78, 0.1511
model-1602332482, 1602332539.442, 0.96, 0.0514, 0.76, 0.1849
model-1602332482, 1602332539.488, 0.92, 0.0667, 0.89, 0.0948
model-1602332482, 1602332539.529, 0.95, 0.0413, 0.84, 0.1135
model-1602332482, 1602332539.573, 0.88, 0.0905, 0.81, 0.1371
model-1602332482, 1602332539.616, 0.9, 0.0795, 0.87, 0.1017
model-1602332482, 1602332539.658, 0.89, 0.0667, 0.83, 0.1394
model-1602332482, 1602332539.701, 0.9, 0.0701, 0.81, 0.13
model-1602332482, 1602332539.747, 0.95, 0.0474, 0.82, 0.1287
model-1602332482, 1602332539.789, 0.87, 0.0864, 0.77, 0.156
model-1602332482, 1602332539.831, 0.85, 0.1155, 0.8, 0.1538
model-1602332482, 1602332539.875, 0.88, 0.0766, 0.86, 0.1118
model-1602332482, 1602332539.923, 0.88, 0.082, 0.83, 0.1424
model-1602332482, 1602332539.968, 0.91, 0.0582, 0.83, 0.1356
model-1602332482, 1602332540.012, 0.93, 0.0595, 0.84, 0.1273
model-1602332482, 1602332540.055, 0.91, 0.0653, 0.76, 0.1445
model-1602332482, 1602332540.101, 0.92, 0.0645, 0.76, 0.1725
model-1602332482, 1602332540.148, 0.91, 0.077, 0.8, 0.126
model-1602332482, 1602332540.197, 0.95, 0.0595, 0.82, 0.1237
model-1602332482, 1602332540.241, 0.97, 0.0413, 0.76, 0.1597
model-1602332482, 1602332540.286, 0.92, 0.0881, 0.73, 0.2038
model-1602332482, 1602332540.33, 0.9, 0.0838, 0.78, 0.1652
model-1602332482, 1602332540.372, 0.89, 0.0877, 0.82, 0.1286
model-1602332482, 1602332540.415, 0.91, 0.0833, 0.76, 0.1813
model-1602332482, 1602332540.457, 0.96, 0.0387, 0.81, 0.1473
model-1602332482, 1602332540.501, 0.88, 0.0785, 0.72, 0.2277
model-1602332482, 1602332540.547, 0.89, 0.078, 0.76, 0.1789
model-1602332482, 1602332540.592, 0.87, 0.0945, 0.78, 0.1595
model-1602332482, 1602332540.635, 0.87, 0.0915, 0.87, 0.1169
model-1602332482, 1602332540.68, 0.91, 0.0724, 0.79, 0.1557
model-1602332482, 1602332540.721, 0.92, 0.0713, 0.77, 0.1928
model-1602332482, 1602332540.765, 0.88, 0.0931, 0.75, 0.1906
model-1602332482, 1602332540.809, 0.86, 0.0962, 0.83, 0.1459
model-1602332482, 1602332540.852, 0.89, 0.1002, 0.75, 0.1737
model-1602332482, 1602332540.894, 0.87, 0.0818, 0.78, 0.1578
model-1602332482, 1602332540.937, 0.91, 0.0672, 0.79, 0.1364
model-1602332482, 1602332540.979, 0.92, 0.0589, 0.77, 0.1899
model-1602332482, 1602332541.022, 0.89, 0.0848, 0.78, 0.1778
model-1602332482, 1602332541.066, 0.92, 0.0615, 0.78, 0.1622
model-1602332482, 1602332541.113, 0.84, 0.1195, 0.77, 0.163
model-1602332482, 1602332541.155, 0.84, 0.1101, 0.81, 0.1468
model-1602332482, 1602332541.201, 0.89, 0.0756, 0.77, 0.1776
model-1602332482, 1602332541.244, 0.91, 0.0892, 0.86, 0.119
model-1602332482, 1602332541.289, 0.92, 0.0765, 0.75, 0.1667
model-1602332482, 1602332541.332, 0.85, 0.122, 0.77, 0.1754
model-1602332482, 1602332541.376, 0.86, 0.1149, 0.78, 0.1289
model-1602332482, 1602332541.421, 0.85, 0.1108, 0.83, 0.1214
model-1602332482, 1602332541.468, 0.92, 0.0776, 0.8, 0.1582
model-1602332482, 1602332541.521, 0.91, 0.0613, 0.82, 0.1323
model-1602332482, 1602332541.568, 0.91, 0.0789, 0.82, 0.1654
model-1602332482, 1602332541.612, 0.91, 0.065, 0.81, 0.1607
model-1602332482, 1602332541.656, 0.94, 0.0653, 0.8, 0.1436
model-1602332482, 1602332541.701, 0.89, 0.0887, 0.74, 0.1817
model-1602332482, 1602332541.747, 0.86, 0.0922, 0.78, 0.1653
model-1602332482, 1602332541.789, 0.86, 0.108, 0.8, 0.1647
model-1602332482, 1602332541.831, 0.9, 0.0745, 0.84, 0.1221
model-1602332482, 1602332541.877, 0.89, 0.0762, 0.79, 0.1532
model-1602332482, 1602332541.923, 0.87, 0.108, 0.79, 0.1456
model-1602332482, 1602332541.968, 0.88, 0.0992, 0.82, 0.1388
model-1602332482, 1602332542.012, 0.87, 0.0923, 0.79, 0.1399
model-1602332482, 1602332542.055, 0.92, 0.0679, 0.77, 0.1575
model-1602332482, 1602332542.101, 0.92, 0.068, 0.73, 0.1971
model-1602332482, 1602332542.145, 0.81, 0.1351, 0.79, 0.1462
model-1602332482, 1602332542.189, 0.89, 0.0907, 0.77, 0.1565
model-1602332482, 1602332542.233, 0.86, 0.0925, 0.87, 0.1035
model-1602332482, 1602332542.275, 0.88, 0.0778, 0.79, 0.1629
model-1602332482, 1602332542.317, 0.81, 0.1292, 0.78, 0.1628
model-1602332482, 1602332542.359, 0.88, 0.0876, 0.82, 0.1361
model-1602332482, 1602332542.403, 0.87, 0.0866, 0.84, 0.12
model-1602332482, 1602332542.447, 0.85, 0.1137, 0.84, 0.1255
model-1602332482, 1602332542.49, 0.88, 0.0678, 0.84, 0.1293
model-1602332482, 1602332542.538, 0.85, 0.1239, 0.8, 0.1517
model-1602332482, 1602332542.584, 0.89, 0.0826, 0.84, 0.1424
model-1602332482, 1602332542.63, 0.92, 0.0877, 0.82, 0.1395
model-1602332482, 1602332542.677, 0.9, 0.0742, 0.73, 0.1932
model-1602332482, 1602332542.719, 0.9, 0.0718, 0.81, 0.1526
model-1602332482, 1602332542.761, 0.94, 0.0641, 0.84, 0.1186
model-1602332482, 1602332542.802, 0.91, 0.0667, 0.74, 0.1952
model-1602332482, 1602332542.844, 0.86, 0.1034, 0.78, 0.1624
model-1602332482, 1602332542.887, 0.9, 0.07, 0.79, 0.1645
model-1602332482, 1602332542.932, 0.9, 0.0776, 0.82, 0.1493
model-1602332482, 1602332542.976, 0.92, 0.0611, 0.79, 0.1451
model-1602332482, 1602332543.018, 0.89, 0.0655, 0.8, 0.1523
model-1602332482, 1602332543.061, 0.86, 0.1048, 0.85, 0.1448
model-1602332482, 1602332543.105, 0.9, 0.0763, 0.73, 0.1916
model-1602332482, 1602332543.146, 0.87, 0.1194, 0.79, 0.1437
model-1602332482, 1602332543.201, 0.89, 0.0889, 0.79, 0.156
model-1602332482, 1602332543.248, 0.91, 0.0904, 0.73, 0.187
model-1602332482, 1602332543.298, 0.83, 0.1249, 0.79, 0.1556
model-1602332482, 1602332543.354, 0.9, 0.0732, 0.81, 0.1397
model-1602332482, 1602332543.402, 0.84, 0.1113, 0.83, 0.1469
model-1602332482, 1602332543.447, 0.88, 0.0889, 0.81, 0.1283
model-1602332482, 1602332543.493, 0.87, 0.0913, 0.83, 0.1318
model-1602332482, 1602332543.538, 0.85, 0.1061, 0.79, 0.16
model-1602332482, 1602332543.58, 0.91, 0.0744, 0.82, 0.1373
model-1602332482, 1602332543.626, 0.86, 0.1091, 0.73, 0.1882
model-1602332482, 1602332543.672, 0.86, 0.0961, 0.79, 0.1437
model-1602332482, 1602332543.716, 0.86, 0.0953, 0.84, 0.12
model-1602332482, 1602332543.763, 0.89, 0.0915, 0.77, 0.1396
model-1602332482, 1602332543.806, 0.88, 0.0912, 0.79, 0.1578
model-1602332482, 1602332543.85, 0.92, 0.0687, 0.84, 0.1179
model-1602332482, 1602332543.898, 0.88, 0.0899, 0.86, 0.114
model-1602332482, 1602332543.959, 0.9, 0.0781, 0.79, 0.1545
model-1602332482, 1602332544.008, 0.91, 0.0765, 0.82, 0.1437
model-1602332482, 1602332544.055, 0.86, 0.1121, 0.8, 0.1533
model-1602332482, 1602332544.098, 0.88, 0.0783, 0.85, 0.1252
model-1602332482, 1602332544.143, 0.93, 0.06, 0.75, 0.1861
model-1602332482, 1602332544.188, 0.87, 0.092, 0.79, 0.1358
model-1602332482, 1602332544.235, 0.9, 0.0735, 0.82, 0.1301
model-1602332482, 1602332544.279, 0.93, 0.0669, 0.8, 0.1522
model-1602332482, 1602332544.324, 0.95, 0.0385, 0.82, 0.1375
model-1602332482, 1602332544.367, 0.86, 0.1026, 0.73, 0.1694
model-1602332482, 1602332544.411, 0.86, 0.1069, 0.8, 0.1502
model-1602332482, 1602332544.456, 0.89, 0.0825, 0.74, 0.1691
model-1602332482, 1602332544.498, 0.85, 0.0939, 0.79, 0.1545
model-1602332482, 1602332544.54, 0.96, 0.0406, 0.79, 0.145
model-1602332482, 1602332544.583, 0.97, 0.0472, 0.76, 0.175
model-1602332482, 1602332544.627, 0.94, 0.0517, 0.79, 0.1372
model-1602332482, 1602332544.671, 0.88, 0.0818, 0.75, 0.1911
model-1602332482, 1602332544.715, 0.89, 0.0773, 0.75, 0.1842
model-1602332482, 1602332544.758, 0.9, 0.0762, 0.81, 0.1495
model-1602332482, 1602332544.802, 0.88, 0.0897, 0.84, 0.1269
model-1602332482, 1602332544.844, 0.93, 0.0571, 0.82, 0.1445
model-1602332482, 1602332544.887, 0.9, 0.0858, 0.79, 0.1456
model-1602332482, 1602332544.93, 0.86, 0.0957, 0.74, 0.1846
model-1602332482, 1602332544.973, 0.9, 0.0784, 0.88, 0.101
model-1602332482, 1602332545.017, 0.97, 0.0337, 0.8, 0.1225
model-1602332482, 1602332545.06, 0.88, 0.0919, 0.79, 0.1499
model-1602332482, 1602332545.107, 0.92, 0.0493, 0.81, 0.111
model-1602332482, 1602332545.149, 0.94, 0.0483, 0.8, 0.1539
model-1602332482, 1602332545.192, 0.9, 0.0852, 0.79, 0.1666
model-1602332482, 1602332545.236, 0.86, 0.1, 0.85, 0.1202
model-1602332482, 1602332545.278, 0.88, 0.0866, 0.78, 0.1513
model-1602332482, 1602332545.32, 0.85, 0.0989, 0.82, 0.1239
model-1602332482, 1602332545.366, 0.92, 0.0639, 0.79, 0.146
model-1602332482, 1602332545.41, 0.88, 0.08, 0.81, 0.1633
model-1602332482, 1602332545.453, 0.89, 0.0743, 0.79, 0.1597
model-1602332482, 1602332545.498, 0.93, 0.0552, 0.78, 0.1714
model-1602332482, 1602332545.539, 0.95, 0.0567, 0.79, 0.1564
model-1602332482, 1602332545.583, 0.89, 0.0757, 0.76, 0.1706
model-1602332482, 1602332545.629, 0.91, 0.0678, 0.73, 0.1977
model-1602332482, 1602332545.672, 0.89, 0.0814, 0.77, 0.1656
model-1602332482, 1602332545.716, 0.95, 0.0406, 0.78, 0.143
model-1602332482, 1602332545.762, 0.94, 0.0573, 0.84, 0.1143
model-1602332482, 1602332545.806, 0.82, 0.1313, 0.73, 0.1877
model-1602332482, 1602332545.839, 0.85, 0.1024, 0.82, 0.1379
model-1602332482, 1602332545.888, 0.86, 0.1164, 0.81, 0.1387
model-1602332482, 1602332545.932, 0.9, 0.0972, 0.84, 0.1334
model-1602332482, 1602332545.976, 0.87, 0.0926, 0.78, 0.1553
model-1602332482, 1602332546.019, 0.93, 0.0761, 0.71, 0.2127
model-1602332482, 1602332546.061, 0.88, 0.0961, 0.81, 0.1492
model-1602332482, 1602332546.114, 0.84, 0.1221, 0.77, 0.1846
model-1602332482, 1602332546.16, 0.84, 0.1141, 0.81, 0.1599
model-1602332482, 1602332546.206, 0.87, 0.1082, 0.79, 0.1601
model-1602332482, 1602332546.247, 0.95, 0.0458, 0.8, 0.1747
model-1602332482, 1602332546.292, 0.91, 0.0806, 0.73, 0.1945
model-1602332482, 1602332546.337, 0.91, 0.0756, 0.77, 0.1701
model-1602332482, 1602332546.379, 0.87, 0.0966, 0.78, 0.1577
model-1602332482, 1602332546.425, 0.88, 0.0941, 0.77, 0.1684
model-1602332482, 1602332546.468, 0.94, 0.0415, 0.79, 0.1476
model-1602332482, 1602332546.512, 0.87, 0.0873, 0.81, 0.1528
model-1602332482, 1602332546.566, 0.81, 0.1018, 0.81, 0.1535
model-1602332482, 1602332546.608, 0.91, 0.0675, 0.69, 0.2217
model-1602332482, 1602332546.654, 0.87, 0.1029, 0.77, 0.1821
model-1602332482, 1602332546.701, 0.78, 0.1345, 0.74, 0.1744
model-1602332482, 1602332546.744, 0.9, 0.074, 0.82, 0.1243
model-1602332482, 1602332546.786, 0.92, 0.0697, 0.84, 0.1177
model-1602332482, 1602332546.829, 0.92, 0.0639, 0.84, 0.1292
model-1602332482, 1602332546.871, 0.91, 0.0793, 0.79, 0.1597
model-1602332482, 1602332546.912, 0.83, 0.122, 0.78, 0.1524
model-1602332482, 1602332546.955, 0.92, 0.0589, 0.8, 0.1541
model-1602332482, 1602332546.996, 0.89, 0.082, 0.8, 0.1536
model-1602332482, 1602332547.037, 0.84, 0.1017, 0.78, 0.1842
model-1602332482, 1602332547.082, 0.88, 0.0924, 0.82, 0.1478
model-1602332482, 1602332547.125, 0.88, 0.0826, 0.8, 0.1676
model-1602332482, 1602332547.167, 0.89, 0.075, 0.86, 0.1193
model-1602332482, 1602332547.213, 0.85, 0.1014, 0.86, 0.1017
model-1602332482, 1602332547.257, 0.9, 0.069, 0.76, 0.1642
model-1602332482, 1602332547.299, 0.89, 0.0714, 0.81, 0.136
model-1602332482, 1602332547.349, 0.9, 0.0861, 0.79, 0.1292
model-1602332482, 1602332547.392, 0.88, 0.0853, 0.79, 0.149
model-1602332482, 1602332547.435, 0.86, 0.1042, 0.79, 0.1309
model-1602332482, 1602332547.478, 0.9, 0.0776, 0.77, 0.1685
model-1602332482, 1602332547.521, 0.84, 0.1015, 0.85, 0.1123
model-1602332482, 1602332547.569, 0.9, 0.0667, 0.82, 0.125
model-1602332482, 1602332547.617, 0.88, 0.0846, 0.83, 0.1355
model-1602332482, 1602332547.662, 0.91, 0.0628, 0.79, 0.1436
model-1602332482, 1602332547.706, 0.89, 0.0927, 0.76, 0.1837
model-1602332482, 1602332547.754, 0.9, 0.0836, 0.83, 0.1421
model-1602332482, 1602332547.796, 0.95, 0.0479, 0.8, 0.1474
model-1602332482, 1602332547.838, 0.92, 0.06, 0.77, 0.1517
model-1602332482, 1602332547.886, 0.89, 0.0885, 0.85, 0.1063
model-1602332482, 1602332547.929, 0.85, 0.0894, 0.85, 0.1166
model-1602332482, 1602332547.975, 0.93, 0.0517, 0.79, 0.1465
model-1602332482, 1602332548.019, 0.9, 0.0788, 0.83, 0.1339
model-1602332482, 1602332548.065, 0.95, 0.0529, 0.83, 0.1495
model-1602332482, 1602332548.109, 0.93, 0.0564, 0.8, 0.1602
model-1602332482, 1602332548.164, 0.86, 0.1126, 0.79, 0.1459
model-1602332482, 1602332548.214, 0.89, 0.0848, 0.86, 0.1424
model-1602332482, 1602332548.26, 0.89, 0.0939, 0.8, 0.1535
model-1602332482, 1602332548.307, 0.88, 0.0935, 0.81, 0.1439
model-1602332482, 1602332548.353, 0.88, 0.0903, 0.74, 0.1899
model-1602332482, 1602332548.396, 0.86, 0.0713, 0.76, 0.1706
model-1602332482, 1602332548.442, 0.79, 0.1413, 0.81, 0.1444
model-1602332482, 1602332548.487, 0.83, 0.094, 0.83, 0.1245
model-1602332482, 1602332548.528, 0.88, 0.0968, 0.81, 0.1529
model-1602332482, 1602332548.572, 0.82, 0.1312, 0.74, 0.1825
model-1602332482, 1602332548.615, 0.91, 0.0814, 0.78, 0.1516
model-1602332482, 1602332548.658, 0.89, 0.0691, 0.82, 0.1269
model-1602332482, 1602332548.703, 0.92, 0.0542, 0.85, 0.1094
model-1602332482, 1602332548.746, 0.84, 0.0967, 0.78, 0.125
model-1602332482, 1602332548.787, 0.93, 0.0438, 0.74, 0.1692
model-1602332482, 1602332548.83, 0.93, 0.06, 0.77, 0.1515
model-1602332482, 1602332548.871, 0.9, 0.0845, 0.8, 0.1668
model-1602332482, 1602332548.912, 0.88, 0.0883, 0.84, 0.123
model-1602332482, 1602332548.954, 0.91, 0.0734, 0.84, 0.1135
model-1602332482, 1602332548.996, 0.88, 0.0843, 0.79, 0.156
model-1602332482, 1602332549.038, 0.91, 0.079, 0.78, 0.164
model-1602332482, 1602332549.083, 0.9, 0.0897, 0.81, 0.1465
model-1602332482, 1602332549.125, 0.86, 0.1064, 0.79, 0.165
model-1602332482, 1602332549.168, 0.86, 0.0773, 0.72, 0.2069
model-1602332482, 1602332549.213, 0.89, 0.0763, 0.81, 0.1376
model-1602332482, 1602332549.256, 0.88, 0.0639, 0.76, 0.1662
model-1602332482, 1602332549.301, 0.95, 0.0514, 0.85, 0.1264
model-1602332482, 1602332549.346, 0.94, 0.0437, 0.8, 0.1613
model-1602332482, 1602332549.389, 0.92, 0.0666, 0.81, 0.1344
model-1602332482, 1602332549.434, 0.91, 0.0744, 0.78, 0.1617
model-1602332482, 1602332549.478, 0.93, 0.0622, 0.73, 0.2032
model-1602332482, 1602332549.521, 0.91, 0.0651, 0.76, 0.1833
model-1602332482, 1602332549.566, 0.92, 0.0704, 0.79, 0.1459
model-1602332482, 1602332549.609, 0.95, 0.0473, 0.76, 0.1685
model-1602332482, 1602332549.653, 0.94, 0.0455, 0.75, 0.1657
model-1602332482, 1602332549.697, 0.92, 0.0636, 0.76, 0.1776
model-1602332482, 1602332549.741, 0.97, 0.0279, 0.76, 0.1647
model-1602332482, 1602332549.784, 0.88, 0.0819, 0.78, 0.1688
model-1602332482, 1602332549.828, 0.85, 0.1143, 0.81, 0.1392
model-1602332482, 1602332549.872, 0.94, 0.0626, 0.82, 0.1496
model-1602332482, 1602332549.914, 0.92, 0.0538, 0.8, 0.1328
model-1602332482, 1602332549.957, 0.93, 0.0566, 0.81, 0.1333
model-1602332482, 1602332550.0, 0.91, 0.0592, 0.81, 0.1521
model-1602332482, 1602332550.044, 0.9, 0.0677, 0.77, 0.1584
model-1602332482, 1602332550.089, 0.92, 0.073, 0.75, 0.1657
model-1602332482, 1602332550.133, 0.91, 0.0693, 0.86, 0.1336
model-1602332482, 1602332550.182, 0.95, 0.056, 0.79, 0.1698
model-1602332482, 1602332550.227, 0.94, 0.0462, 0.83, 0.1346
model-1602332482, 1602332550.274, 0.92, 0.0701, 0.77, 0.1729
model-1602332482, 1602332550.317, 0.93, 0.0586, 0.8, 0.1541
model-1602332482, 1602332550.358, 0.87, 0.1034, 0.75, 0.1739
model-1602332482, 1602332550.406, 0.87, 0.0967, 0.81, 0.1465
model-1602332482, 1602332550.449, 0.95, 0.0494, 0.76, 0.1689
model-1602332482, 1602332550.49, 0.91, 0.0695, 0.76, 0.1747
model-1602332482, 1602332550.534, 0.96, 0.0394, 0.73, 0.1882
model-1602332482, 1602332550.577, 0.93, 0.0638, 0.77, 0.1613
model-1602332482, 1602332550.622, 0.9, 0.0868, 0.65, 0.2306
model-1602332482, 1602332550.666, 0.84, 0.107, 0.88, 0.1096
model-1602332482, 1602332550.711, 0.92, 0.0615, 0.75, 0.1709
model-1602332482, 1602332550.754, 0.9, 0.0685, 0.81, 0.1453
model-1602332482, 1602332550.799, 0.9, 0.0758, 0.81, 0.1761
model-1602332482, 1602332550.847, 0.87, 0.0991, 0.8, 0.1504
model-1602332482, 1602332550.893, 0.88, 0.0815, 0.73, 0.2062
model-1602332482, 1602332550.939, 0.9, 0.0824, 0.73, 0.1966
model-1602332482, 1602332550.984, 0.85, 0.0982, 0.77, 0.1628
model-1602332482, 1602332551.029, 0.91, 0.0726, 0.77, 0.1988
model-1602332482, 1602332551.076, 0.9, 0.0721, 0.77, 0.1731
model-1602332482, 1602332551.123, 0.85, 0.119, 0.79, 0.153
model-1602332482, 1602332551.171, 0.87, 0.111, 0.74, 0.1993
model-1602332482, 1602332551.217, 0.86, 0.0997, 0.76, 0.1653
model-1602332482, 1602332551.263, 0.91, 0.0729, 0.84, 0.142
model-1602332482, 1602332551.31, 0.91, 0.0817, 0.85, 0.1132
model-1602332482, 1602332551.357, 0.86, 0.1165, 0.79, 0.1562
model-1602332482, 1602332551.401, 0.85, 0.1146, 0.81, 0.1304
model-1602332482, 1602332551.445, 0.86, 0.1015, 0.85, 0.1197
model-1602332482, 1602332551.49, 0.87, 0.0927, 0.69, 0.211
model-1602332482, 1602332551.535, 0.86, 0.0876, 0.81, 0.1308
model-1602332482, 1602332551.58, 0.86, 0.0851, 0.77, 0.164
model-1602332482, 1602332551.625, 0.88, 0.0833, 0.83, 0.1453
model-1602332482, 1602332551.67, 0.92, 0.0668, 0.8, 0.1581
model-1602332482, 1602332551.713, 0.94, 0.0519, 0.82, 0.1388
model-1602332482, 1602332551.759, 0.91, 0.0685, 0.81, 0.1454
model-1602332482, 1602332551.804, 0.89, 0.0802, 0.79, 0.1504
model-1602332482, 1602332551.854, 0.96, 0.0374, 0.8, 0.143
model-1602332482, 1602332551.9, 0.94, 0.0516, 0.82, 0.1339
model-1602332482, 1602332551.947, 0.9, 0.0887, 0.84, 0.1234
model-1602332482, 1602332551.995, 0.85, 0.1124, 0.83, 0.1186
model-1602332482, 1602332552.04, 0.84, 0.0903, 0.81, 0.1565
model-1602332482, 1602332552.084, 0.86, 0.0992, 0.81, 0.151
model-1602332482, 1602332552.138, 0.92, 0.0625, 0.82, 0.1481
model-1602332482, 1602332552.191, 0.83, 0.119, 0.69, 0.1984
model-1602332482, 1602332552.236, 0.9, 0.0709, 0.8, 0.153
model-1602332482, 1602332552.285, 0.9, 0.0825, 0.8, 0.1535
model-1602332482, 1602332552.332, 0.94, 0.0488, 0.8, 0.1354
model-1602332482, 1602332552.378, 0.82, 0.1185, 0.82, 0.1451
model-1602332482, 1602332552.422, 0.89, 0.0857, 0.8, 0.1339
model-1602332482, 1602332552.469, 0.94, 0.0594, 0.76, 0.1675
model-1602332482, 1602332552.514, 0.89, 0.0931, 0.81, 0.1572
model-1602332482, 1602332552.559, 0.92, 0.0667, 0.81, 0.1543
model-1602332482, 1602332552.606, 0.83, 0.12, 0.81, 0.1413
model-1602332482, 1602332552.65, 0.85, 0.1158, 0.77, 0.169
model-1602332482, 1602332552.695, 0.88, 0.0667, 0.83, 0.1368
model-1602332482, 1602332552.74, 0.88, 0.0806, 0.77, 0.1738
model-1602332482, 1602332552.785, 0.87, 0.0761, 0.8, 0.1483
model-1602332482, 1602332552.831, 0.82, 0.1295, 0.8, 0.1606
model-1602332482, 1602332552.876, 0.92, 0.0589, 0.79, 0.1572
model-1602332482, 1602332552.92, 0.84, 0.1175, 0.86, 0.1295
model-1602332482, 1602332552.962, 0.92, 0.0598, 0.82, 0.1379
model-1602332482, 1602332553.01, 0.92, 0.077, 0.8, 0.1448
model-1602332482, 1602332553.054, 0.91, 0.0638, 0.82, 0.1338
model-1602332482, 1602332553.098, 0.88, 0.1023, 0.78, 0.1548
model-1602332482, 1602332553.145, 0.86, 0.0922, 0.82, 0.1294
model-1602332482, 1602332553.192, 0.91, 0.0639, 0.84, 0.117
model-1602332482, 1602332553.238, 0.9, 0.0923, 0.87, 0.0981
model-1602332482, 1602332553.284, 0.93, 0.0692, 0.77, 0.1821
model-1602332482, 1602332553.331, 0.89, 0.0914, 0.75, 0.1558
model-1602332482, 1602332553.374, 0.86, 0.1052, 0.75, 0.177
model-1602332482, 1602332553.42, 0.89, 0.0877, 0.75, 0.1571
model-1602332482, 1602332553.462, 0.85, 0.0999, 0.86, 0.1141
